Peter H. Cropes	http://peterhcropes.blogspot.com/	2016-10-14T00:29:00.000-07:00
It is Difficult to Talk About...Buttholes.	http://peterhcropes.blogspot.com/2016/10/it-is-difficult-to-talk-aboutbuttholes.html	2015-11-14T00:24:00.000-08:00
Return of the Sports Car.	http://peterhcropes.blogspot.com/2015/11/return-of-sports-car.html	2015-10-30T10:38:00.002-07:00
In the End, I Do Not Know If Anyone Actually Died.	http://peterhcropes.blogspot.com/2015/10/in-end-i-do-not-know-if-anyone-actually.html	2013-10-06T00:58:00.002-07:00
It is now...FRAN.CE	http://peterhcropes.blogspot.com/2013/10/for-immediate-release-achewood-ca-hot.html	2013-10-05T23:48:00.004-07:00
Behold, I have written Classical Music.	http://peterhcropes.blogspot.com/2013/10/it-is-nowfrance.html	2013-09-18T23:50:00.001-07:00
I have shared a second song, &quot;Peach Titus.&quot;	http://peterhcropes.blogspot.com/2013/09/behold-i-have-written-classical-music.html	2013-09-13T23:10:00.004-07:00
Hello, I am a Band now. 	http://peterhcropes.blogspot.com/2013/09/i-have-shared-second-song-peach-titus.html	2013-09-13T21:42:00.004-07:00
&quot;Quizno&#39;s.&quot;	http://peterhcropes.blogspot.com/2013/09/hello-i-am-band-now.html	2008-05-04T21:01:00.000-07:00
Where Rachael Ray Lives.	http://peterhcropes.blogspot.com/2008/05/quiznos.html	2008-01-02T17:28:00.000-08:00
Cold Noodles.	http://peterhcropes.blogspot.com/2008/01/where-rachael-ray-lives.html	2007-11-08T16:15:00.000-08:00
A great sneezing besets me.	http://peterhcropes.blogspot.com/2007/11/cold-noodles.html	2007-08-14T22:12:00.000-07:00
A good sun-caught perch.	http://peterhcropes.blogspot.com/2007/08/great-sneezing-besets-me.html	2007-06-26T22:55:00.000-07:00
I cooked a TV Dinner.	http://peterhcropes.blogspot.com/2007/06/good-sun-caught-perch.html	2007-04-17T08:30:00.000-07:00
I have been on a Book Tour.	http://peterhcropes.blogspot.com/2007/04/i-cooked-tv-dinner.html	2007-03-19T21:56:00.000-07:00
What is plastic? No one will say.	http://peterhcropes.blogspot.com/2007/03/i-have-been-on-book-tour.html	2006-12-16T01:24:00.000-08:00
My new novel is released.	http://peterhcropes.blogspot.com/2006/12/what-is-plastic-no-one-will-say.html	2006-11-27T22:10:00.000-08:00
A complicated gay man sold me a sandwich.	http://peterhcropes.blogspot.com/2006/11/my-new-novel-is-released.html	2006-10-04T20:26:00.000-07:00
I am Infected.	http://peterhcropes.blogspot.com/2006/10/complicated-gay-man-sold-me-sandwich.html	2006-09-20T00:45:00.000-07:00
Camping	http://peterhcropes.blogspot.com/2006/09/i-am-infected.html	2006-08-16T23:56:00.000-07:00
I cooked a chicken this evening, which is new to me	http://peterhcropes.blogspot.com/2006/08/camping.html	2006-08-02T22:19:00.000-07:00
Plum season is almost here	http://peterhcropes.blogspot.com/2006/08/i-cooked-chicken-this-evening-which-is.html	2006-06-14T21:38:00.000-07:00
Finally my book is shipping.	http://peterhcropes.blogspot.com/2006/06/plum-season-is-almost-here.html	2006-05-10T22:25:00.000-07:00
Book very close to reality.	http://peterhcropes.blogspot.com/2006/05/finally-my-book-is-shipping.html	2006-03-30T23:22:00.000-08:00
A second car.	http://peterhcropes.blogspot.com/2006/03/book-very-close-to-reality.html	2006-02-25T22:39:00.000-08:00
You may ask where I am.	http://peterhcropes.blogspot.com/2006/02/second-car.html	2006-01-07T21:41:00.000-08:00
A last-ditch publisher.	http://peterhcropes.blogspot.com/2006/01/you-may-ask-where-i-am.html	2005-12-22T01:02:00.000-08:00
My Halloween book launch party.	http://peterhcropes.blogspot.com/2005/12/last-ditch-publisher.html	2005-11-19T04:21:00.000-08:00
I am going to throw a party.	http://peterhcropes.blogspot.com/2005/11/my-halloween-book-launch-party.html	2005-10-21T00:54:00.000-07:00
Book update for October 15th.	http://peterhcropes.blogspot.com/2005/10/i-am-going-to-throw-party.html	2005-10-15T22:02:00.000-07:00
October Update for Book Friends&#39; Club	http://peterhcropes.blogspot.com/2005/10/book-update-for-october-15th.html	2005-10-10T23:15:00.000-07:00
An update to my book.	http://peterhcropes.blogspot.com/2005/10/october-update-for-book-friends-club.html	2005-09-22T23:41:00.000-07:00
The ending to my book.	http://peterhcropes.blogspot.com/2005/09/update-to-my-book.html	2005-06-23T00:22:00.000-07:00
Chapter 18	http://peterhcropes.blogspot.com/2005/06/ending-to-my-book.html	2005-05-10T04:55:00.000-07:00
Chapter 17	http://peterhcropes.blogspot.com/2005/05/chapter-18.html	2005-04-09T05:56:00.000-07:00
Chapter 16	http://peterhcropes.blogspot.com/2005/04/chapter-17.html	2005-04-01T23:18:00.000-08:00
Chapter 15	http://peterhcropes.blogspot.com/2005/04/chapter-16.html	2005-02-21T01:57:00.000-08:00
Chapter 14	http://peterhcropes.blogspot.com/2005/02/chapter-15.html	2004-12-24T02:39:00.000-08:00
Chapter 13	http://peterhcropes.blogspot.com/2004/12/chapter-14.html	2004-12-10T04:23:00.000-08:00
Chapter 12	http://peterhcropes.blogspot.com/2004/12/chapter-13.html	2004-12-04T01:06:00.000-08:00
Chapter 11: Eustace K. Dobbs	http://peterhcropes.blogspot.com/2004/12/chapter-12.html	2004-11-23T13:27:00.000-08:00
Chapter 10	http://peterhcropes.blogspot.com/2004/11/chapter-11-eustace-k-dobbs.html	2004-11-09T17:54:00.000-08:00
Chapter 9: The Moaning Hole	http://peterhcropes.blogspot.com/2004/11/chapter-10.html	2004-10-20T13:52:00.001-07:00
Chapter 8	http://peterhcropes.blogspot.com/2004/10/chapter-9-moaning-hole.html	2004-10-06T14:36:00.000-07:00
Chapter 7	http://peterhcropes.blogspot.com/2004/10/chapter-8.html	2004-09-29T16:02:00.000-07:00
Chapter 6	http://peterhcropes.blogspot.com/2004/09/chapter-7.html	2004-09-25T23:51:00.000-07:00
Chapter 5	http://peterhcropes.blogspot.com/2004/09/chapter-6.html	2004-09-12T05:51:00.000-07:00
Chapter 4	http://peterhcropes.blogspot.com/2004/09/chapter-5.html	2004-09-07T04:37:00.000-07:00
Chapter 3	http://peterhcropes.blogspot.com/2004/09/chapter-4.html	2004-09-06T05:38:00.000-07:00
Chapter 2	http://peterhcropes.blogspot.com/2004/09/chapter-3.html	2004-09-01T05:44:00.000-07:00
A Book	http://peterhcropes.blogspot.com/2004/09/chapter-2.html	2004-08-30T01:57:00.000-07:00
Famous Boy	http://peterhcropes.blogspot.com/2004/08/book.html	2004-08-18T01:56:00.000-07:00
When I was small I did not get good grades	http://peterhcropes.blogspot.com/2004/08/famous-boy.html	2004-08-06T19:28:00.000-07:00
nice	http://peterhcropes.blogspot.com/2004/08/when-i-was-small-i-did-not-get-good.html	2004-07-27T01:00:00.000-07:00
Back now.	http://peterhcropes.blogspot.com/2004/07/nice.html	2004-07-21T11:49:00.000-07:00
going out tomorrow 	http://peterhcropes.blogspot.com/2004/07/back-now.html	2004-07-17T02:41:00.000-07:00
Peter H. Cropes	http://peterhcropes.blogspot.com/2004/07/going-out-tomorrow.html	2004-07-14T12:23:00.000-07:00
	http://peterhcropes.blogspot.com/2004/07/it-is-so-cute-way-dog-is.html	2004-07-14T00:49:00.000-07:00
	http://peterhcropes.blogspot.com/2004/07/blog-post.html	2004-07-11T23:45:00.000-07:00
	http://peterhcropes.blogspot.com/2004/07/peter-h-cropes.html	
