The Goldheart Mountaintop Queen Directory	http://orezscu.blogspot.com/	2016-12-24T23:50:00.000-08:00
The Fever Skit	http://orezscu.blogspot.com/2016/12/the-fever-skit.html	2016-10-14T00:35:00.001-07:00
Not Exactly a Bucket List	http://orezscu.blogspot.com/2016/10/not-exactly-bucket-list.html	2012-07-16T22:13:00.001-07:00
The Christmas Party, Pt. 2	http://orezscu.blogspot.com/2012/07/christmas-party-pt-2.html	2012-01-18T20:58:00.000-08:00
The Christmas Party, Pt. 1	http://orezscu.blogspot.com/2012/01/christmas-party-pt-1.html	2008-05-30T21:23:00.000-07:00
Santa Cruz post #2	http://orezscu.blogspot.com/2008/05/santa-cruz-post-2.html	2008-05-04T20:51:00.000-07:00
Foto-Kwiz #5 (not really a Kwiz)	http://orezscu.blogspot.com/2008/05/foto-kwiz-5-not-really-kwiz.html	2008-04-27T21:48:00.000-07:00
I&#39;m Hungry	http://orezscu.blogspot.com/2008/04/im-hungry.html	2008-02-13T02:04:00.001-08:00
I think I need to be offensive.	http://orezscu.blogspot.com/2008/02/i-think-i-need-to-be-offensive.html	2007-11-19T18:38:00.000-08:00
Thanksgiving appetizers 2007	http://orezscu.blogspot.com/2007/11/thanksgiving-appetizers-2007.html	2007-08-27T14:33:00.000-07:00
The Wedding Menu.	http://orezscu.blogspot.com/2007/08/wedding-menu.html	2007-08-05T21:59:00.000-07:00
I&#39;m Catering Beef and Molly&#39;s Wedding!	http://orezscu.blogspot.com/2007/08/im-catering-beef-and-mollys-wedding.html	2007-07-31T20:20:00.000-07:00
Chris is a book-leaver-arounder	http://orezscu.blogspot.com/2007/07/chris-is-book-leaver-arounder.html	2007-07-06T21:20:00.001-07:00
Bubb Rubb is the Nation&#39;s Individual	http://orezscu.blogspot.com/2007/07/bubb-rubb-is-nations-individual.html	2007-06-26T22:12:00.001-07:00
Foto-Kwiz #4.	http://orezscu.blogspot.com/2007/06/foto-kwiz-4.html	2007-06-19T16:28:00.000-07:00
Beef goes in for the kill	http://orezscu.blogspot.com/2007/06/beef-goes-in-for-kill.html	2007-05-07T21:59:00.000-07:00
Chris is such a Darrylict	http://orezscu.blogspot.com/2007/05/chris-is-such-darrylict.html	2007-03-05T20:53:00.001-08:00
Foto-Kwiz #3	http://orezscu.blogspot.com/2007/03/foto-kwiz-3.html	2007-03-03T18:39:00.000-08:00
Foto-Kwiz No. 2	http://orezscu.blogspot.com/2007/03/foto-quiz-no-2.html	2007-01-23T17:41:00.000-08:00
Whole Foods Attitude girl	http://orezscu.blogspot.com/2007/01/whole-foods-attitude-girl.html	2006-11-27T21:07:00.000-08:00
Stupid Todd and his death wish	http://orezscu.blogspot.com/2006/11/stupid-todd-and-his-death-wish.html	2006-11-01T23:23:00.000-08:00
Got kicked out of my one-man band.	http://orezscu.blogspot.com/2006/11/got-kicked-out-of-my-one-man-band.html	2006-08-22T01:01:00.000-07:00
Rough goings with music recording efforts.	http://orezscu.blogspot.com/2006/08/rough-goings-with-music-recording.html	2006-06-09T23:32:00.000-07:00
Into the Studio	http://orezscu.blogspot.com/2006/06/into-studio.html	2006-03-30T23:40:00.000-08:00
Beef = new GOF think tanker?	http://orezscu.blogspot.com/2006/03/beef-new-gof-think-tanker.html	2006-02-05T00:14:00.000-08:00
WINE SUNDAY	http://orezscu.blogspot.com/2006/02/wine-sunday.html	2006-01-26T20:40:00.000-08:00
TÉODOR&#39;S PHOTOSHOP PHRIDAY	http://orezscu.blogspot.com/2006/01/todors-photoshop-phriday.html	2006-01-22T22:26:00.000-08:00
They say to take vitamin D these days	http://orezscu.blogspot.com/2006/01/they-say-to-take-vitamin-d-these-days.html	2005-12-12T23:11:00.000-08:00
STOP WAKING ME UP	http://orezscu.blogspot.com/2005/12/stop-waking-me-up.html	2005-12-06T21:50:00.000-08:00
I have gotten the hang of &quot;Asian&quot;-flavored slaw.	http://orezscu.blogspot.com/2005/12/i-have-gotten-hang-of-asian-flavored.html	2005-11-18T21:31:00.000-08:00
Finale (hopefully) of the recurring dream	http://orezscu.blogspot.com/2005/11/finale-hopefully-of-recurring-dream.html	2005-11-11T23:17:00.000-08:00
Revisit of the recurring dream	http://orezscu.blogspot.com/2005/11/revisit-of-recurring-dream.html	2005-11-03T10:25:00.000-08:00
Recurring dream.	http://orezscu.blogspot.com/2005/11/recurring-dream.html	2005-10-17T23:07:00.000-07:00
Ray&#39;s Mind-Menses	http://orezscu.blogspot.com/2005/10/rays-mind-menses.html	2005-10-07T15:30:00.000-07:00
Ray is such a moron.	http://orezscu.blogspot.com/2005/10/ray-is-such-moron.html	2005-09-16T21:29:00.000-07:00
Weekend&#39;s cooking plans.	http://orezscu.blogspot.com/2005/09/weekends-cooking-plans.html	2005-08-26T23:20:00.000-07:00
Why was I chased?	http://orezscu.blogspot.com/2005/08/why-was-i-chased.html	2005-08-16T23:33:00.000-07:00
Mr. Depressey-Pants	http://orezscu.blogspot.com/2005/08/mr-depressey-pants.html	2005-08-07T23:40:00.000-07:00
Clowned by Circus Penis	http://orezscu.blogspot.com/2005/08/clowned-by-circus-penis.html	2005-07-20T20:51:00.000-07:00
Weird call from Ray	http://orezscu.blogspot.com/2005/07/weird-call-from-ray.html	2005-07-13T22:50:00.000-07:00
Penis Maximus	http://orezscu.blogspot.com/2005/07/penis-maximus.html	2005-06-17T15:50:00.000-07:00
The Mr. Bear Call-Out!	http://orezscu.blogspot.com/2005/06/mr-bear-call-out.html	2005-06-02T00:43:00.000-07:00
Cooking show - my rushes	http://orezscu.blogspot.com/2005/06/cooking-show-my-rushes.html	2005-05-16T02:02:00.000-07:00
Cooking show playalong	http://orezscu.blogspot.com/2005/05/cooking-show-playalong.html	2005-05-09T23:26:00.000-07:00
Cooking show, possibly.	http://orezscu.blogspot.com/2005/05/cooking-show-possibly.html	2005-05-03T21:36:00.000-07:00
Beer Class Fin / Letter to Cook&#39;s Illustrated	http://orezscu.blogspot.com/2005/05/beer-class-fin-letter-to-cooks.html	2005-04-14T00:43:00.000-07:00
Beer Class II	http://orezscu.blogspot.com/2005/04/beer-class-ii.html	2005-04-08T23:45:00.000-07:00
Beer Class	http://orezscu.blogspot.com/2005/04/beer-class.html	2005-04-01T00:16:00.000-08:00
There is a baby around	http://orezscu.blogspot.com/2005/04/there-is-baby-around.html	2005-02-28T01:06:00.000-08:00
Pat&#39;s &quot;Oscars Party&quot;	http://orezscu.blogspot.com/2005/02/pats-oscars-party.html	2005-02-25T01:42:00.000-08:00
Garden State	http://orezscu.blogspot.com/2005/02/garden-state.html	2005-02-19T00:50:00.000-08:00
Eternal Coin Sorter of the High Concept Movie	http://orezscu.blogspot.com/2005/02/eternal-coin-sorter-of-high-concept.html	2005-01-23T14:43:00.000-08:00
Porn house moved	http://orezscu.blogspot.com/2005/01/porn-house-moved.html	2005-01-09T17:53:00.000-08:00
I got one of those little things for coffee.	http://orezscu.blogspot.com/2005/01/i-got-one-of-those-little-things-for.html	2005-01-05T11:02:00.000-08:00
Quiet around here	http://orezscu.blogspot.com/2005/01/quiet-around-here.html	2004-12-29T23:41:00.000-08:00
San Bruno	http://orezscu.blogspot.com/2004/12/san-bruno.html	2004-12-19T15:13:00.000-08:00
Téodor&#39;s Temptations	http://orezscu.blogspot.com/2004/12/todors-temptations.html	2004-12-13T22:34:00.000-08:00
Boogie Nights neighbors	http://orezscu.blogspot.com/2004/12/boogie-nights-neighbors.html	2004-12-05T01:50:00.000-08:00
Rat in the garage.	http://orezscu.blogspot.com/2004/12/rat-in-garage.html	2004-11-25T02:35:00.000-08:00
I&#39;m allergic to brandy; lost hat	http://orezscu.blogspot.com/2004/11/im-allergic-to-brandy-lost-hat.html	2004-11-15T02:21:00.000-08:00
Is Thom Yorke a douchebag? 	http://orezscu.blogspot.com/2004/11/is-thom-yorke-douchebag.html	2004-11-10T13:32:00.000-08:00
Chris did not move to Spain. 	http://orezscu.blogspot.com/2004/11/chris-did-not-move-to-spain.html	2004-11-02T15:14:00.000-08:00
Election Night	http://orezscu.blogspot.com/2004/11/election-night.html	2004-10-19T11:31:00.000-07:00
Brew Company Update	http://orezscu.blogspot.com/2004/10/brew-company-update.html	2004-10-02T02:06:00.000-07:00
Brew Company	http://orezscu.blogspot.com/2004/10/brew-company.html	2004-09-30T19:00:00.000-07:00
Jesus Philippe	http://orezscu.blogspot.com/2004/09/jesus-philippe.html	2004-09-28T15:24:00.000-07:00
Clams	http://orezscu.blogspot.com/2004/09/clams.html	2004-09-26T01:33:00.000-07:00
Thanks for the warning	http://orezscu.blogspot.com/2004/09/thanks-for-warning.html	2004-09-14T20:19:00.000-07:00
Back on the links, finally.	http://orezscu.blogspot.com/2004/09/back-on-links-finally.html	2004-09-09T13:56:00.000-07:00
Peanut Sauce	http://orezscu.blogspot.com/2004/09/peanut-sauce.html	2004-09-06T17:04:00.000-07:00
Mr. Beer	http://orezscu.blogspot.com/2004/09/mr-beer.html	2004-08-31T21:07:00.000-07:00
Oh great	http://orezscu.blogspot.com/2004/08/oh-great.html	2004-08-30T02:41:00.000-07:00
oh damn so good	http://orezscu.blogspot.com/2004/08/oh-damn-so-good.html	2004-08-27T15:00:00.000-07:00
Email downer	http://orezscu.blogspot.com/2004/08/email-downer.html	2004-08-26T13:41:00.000-07:00
Quiet	http://orezscu.blogspot.com/2004/08/quiet.html	2004-08-18T22:59:00.000-07:00
Paul the club &quot;Pro&quot;	http://orezscu.blogspot.com/2004/08/paul-club-pro.html	2004-08-14T12:31:00.000-07:00
Am I Blind?	http://orezscu.blogspot.com/2004/08/am-i-blind.html	2004-08-11T02:41:00.000-07:00
We&#39;re at base camp.	http://orezscu.blogspot.com/2004/08/were-at-base-camp.html	2004-08-09T18:36:00.000-07:00
Sore and sunburned	http://orezscu.blogspot.com/2004/08/sore-and-sunburned.html	2004-08-08T17:15:00.000-07:00
Now for something completely stupid. 	http://orezscu.blogspot.com/2004/08/now-for-something-completely-stupid.html	2004-08-07T02:25:00.000-07:00
Wow	http://orezscu.blogspot.com/2004/08/wow.html	2004-08-06T14:54:00.000-07:00
Here we go again...	http://orezscu.blogspot.com/2004/08/here-we-go-again.html	2004-08-04T18:16:00.000-07:00
Round 2	http://orezscu.blogspot.com/2004/08/round-2.html	2004-08-01T21:00:00.000-07:00
Seven Pines	http://orezscu.blogspot.com/2004/08/seven-pines.html	2004-07-31T02:30:00.000-07:00
No show	http://orezscu.blogspot.com/2004/07/no-show.html	2004-07-30T14:00:00.000-07:00
Balancing Act	http://orezscu.blogspot.com/2004/07/balancing-act.html	2004-07-29T14:43:00.000-07:00
Shannon	http://orezscu.blogspot.com/2004/07/shannon.html	2004-07-27T21:56:00.000-07:00
Complicated Couture	http://orezscu.blogspot.com/2004/07/complicated-couture.html	2004-07-23T21:10:00.000-07:00
Nuts, late for Ray&#39;s	http://orezscu.blogspot.com/2004/07/nuts-late-for-rays.html	2004-07-20T17:10:00.000-07:00
Visit to Aunt Brezna&#39;s	http://orezscu.blogspot.com/2004/07/visit-to-aunt-breznas.html	2004-07-11T22:47:00.000-07:00
That jackass.	http://orezscu.blogspot.com/2004/07/that-jackass.html	2004-07-11T02:40:00.000-07:00
Iron Chef Risotto	http://orezscu.blogspot.com/2004/07/iron-chef-risotto.html	2004-07-08T22:57:00.000-07:00
&#39;Mad World&quot;	http://orezscu.blogspot.com/2004/07/mad-world.html	2004-07-07T15:06:00.000-07:00
Jamie Oliver	http://orezscu.blogspot.com/2004/07/jamie-oliver.html	2004-07-06T00:51:00.000-07:00
INXS	http://orezscu.blogspot.com/2004/07/inxs.html	2004-07-03T19:44:00.000-07:00
Dinner tonight...	http://orezscu.blogspot.com/2004/07/dinner-tonight.html	2004-07-02T03:52:00.000-07:00
Bizarre Love Triangle	http://orezscu.blogspot.com/2004/07/bizarre-love-triangle.html	2004-07-02T00:55:00.000-07:00
These blog templates are corny	http://orezscu.blogspot.com/2004/07/these-blog-templates-are-corny.html	
